STATUS | wrapper  | main    | 2016/04/07 17:06:31.710 | --> Wrapper Started as Console
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.414 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 624 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 624 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('9:G'=8796094234785,unresolved=false,ignore=false), 3=ValueEntry('0'=null,unresolved=null,ignore=false), 4=ValueEntry('3'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.416 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 625 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 625 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('10:C'=8796093448353,unresolved=false,ignore=false), 3=ValueEntry('0'=null,unresolved=null,ignore=false), 4=ValueEntry('0'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.418 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 626 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 626 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('11:G'=8796094267553,unresolved=false,ignore=false), 3=ValueEntry('3'=null,unresolved=null,ignore=false), 4=ValueEntry('0'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.420 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 627 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 627 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('12:C'=8796093481121,unresolved=false,ignore=false), 3=ValueEntry('4'=null,unresolved=null,ignore=false), 4=ValueEntry('1'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.421 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 628 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 628 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('13:H'=8796094431393,unresolved=false,ignore=false), 3=ValueEntry('3'=null,unresolved=null,ignore=false), 4=ValueEntry('4'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.423 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 629 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 629 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('15:H'=8796094464161,unresolved=false,ignore=false), 3=ValueEntry('5'=null,unresolved=null,ignore=false), 4=ValueEntry('5'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.425 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 630 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 630 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('16:D'=8796093677729,unresolved=false,ignore=false), 3=ValueEntry('2'=null,unresolved=null,ignore=false), 4=ValueEntry('0'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.426 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 631 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 631 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('17:E'=8796093907105,unresolved=false,ignore=false), 3=ValueEntry('4'=null,unresolved=null,ignore=false), 4=ValueEntry('0'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.427 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 632 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 632 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('18:A'=8796093120673,unresolved=false,ignore=false), 3=ValueEntry('3'=null,unresolved=null,ignore=false), 4=ValueEntry('3'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.429 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 633 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 633 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('19:E'=8796093939873,unresolved=false,ignore=false), 3=ValueEntry('1'=null,unresolved=null,ignore=false), 4=ValueEntry('5'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.431 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 634 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 634 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('20:A'=8796093153441,unresolved=false,ignore=false), 3=ValueEntry('1'=null,unresolved=null,ignore=false), 4=ValueEntry('2'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.432 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 635 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 635 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('21:F'=8796094103713,unresolved=false,ignore=false), 3=ValueEntry('5'=null,unresolved=null,ignore=false), 4=ValueEntry('0'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.434 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 636 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 636 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('22:B'=8796093317281,unresolved=false,ignore=false), 3=ValueEntry('4'=null,unresolved=null,ignore=false), 4=ValueEntry('1'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.435 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 637 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 637 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('23:F'=8796094136481,unresolved=false,ignore=false), 3=ValueEntry('1'=null,unresolved=null,ignore=false), 4=ValueEntry('4'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.437 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 638 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 638 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('24:B'=8796093350049,unresolved=false,ignore=false), 3=ValueEntry('1'=null,unresolved=null,ignore=false), 4=ValueEntry('0'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.438 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 639 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 639 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('25:G'=8796094300321,unresolved=false,ignore=false), 3=ValueEntry('5'=null,unresolved=null,ignore=false), 4=ValueEntry('4'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.440 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 640 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 640 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('26:C'=8796093513889,unresolved=false,ignore=false), 3=ValueEntry('5'=null,unresolved=null,ignore=false), 4=ValueEntry('2'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.442 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 641 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 641 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('27:G'=8796094333089,unresolved=false,ignore=false), 3=ValueEntry('4'=null,unresolved=null,ignore=false), 4=ValueEntry('5'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.443 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 642 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 642 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('28:C'=8796093546657,unresolved=false,ignore=false), 3=ValueEntry('2'=null,unresolved=null,ignore=false), 4=ValueEntry('0'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.445 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 643 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 643 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('29:H'=8796094496929,unresolved=false,ignore=false), 3=ValueEntry('5'=null,unresolved=null,ignore=false), 4=ValueEntry('5'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.446 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 644 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 644 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('30:D'=8796093710497,unresolved=false,ignore=false), 3=ValueEntry('1'=null,unresolved=null,ignore=false), 4=ValueEntry('0'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.448 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 645 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 645 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('31:H'=8796094529697,unresolved=false,ignore=false), 3=ValueEntry('0'=null,unresolved=null,ignore=false), 4=ValueEntry('5'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.449 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 646 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 646 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('32:D'=8796093743265,unresolved=false,ignore=false), 3=ValueEntry('4'=null,unresolved=null,ignore=false), 4=ValueEntry('2'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.451 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 647 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 647 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('33:A'=8796093186209,unresolved=false,ignore=false), 3=ValueEntry('3'=null,unresolved=null,ignore=false), 4=ValueEntry('5'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.452 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 648 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 648 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('34:A'=8796093218977,unresolved=false,ignore=false), 3=ValueEntry('2'=null,unresolved=null,ignore=false), 4=ValueEntry('1'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.453 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 649 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 649 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('35:E'=8796093972641,unresolved=false,ignore=false), 3=ValueEntry('5'=null,unresolved=null,ignore=false), 4=ValueEntry('5'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.455 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 650 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 650 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('36:E'=8796094005409,unresolved=false,ignore=false), 3=ValueEntry('2'=null,unresolved=null,ignore=false), 4=ValueEntry('0'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.458 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 651 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 651 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('37:F'=8796094169249,unresolved=false,ignore=false), 3=ValueEntry('5'=null,unresolved=null,ignore=false), 4=ValueEntry('3'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.459 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 652 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 652 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('38:F'=8796094202017,unresolved=false,ignore=false), 3=ValueEntry('3'=null,unresolved=null,ignore=false), 4=ValueEntry('3'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.461 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 653 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 653 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('39:B'=8796093382817,unresolved=false,ignore=false), 3=ValueEntry('4'=null,unresolved=null,ignore=false), 4=ValueEntry('1'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.462 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 654 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 654 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('40:B'=8796093415585,unresolved=false,ignore=false), 3=ValueEntry('4'=null,unresolved=null,ignore=false), 4=ValueEntry('5'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.463 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 655 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 655 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('41:C'=8796093579425,unresolved=false,ignore=false), 3=ValueEntry('0'=null,unresolved=null,ignore=false), 4=ValueEntry('5'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.465 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 656 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 656 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('42:C'=8796093612193,unresolved=false,ignore=false), 3=ValueEntry('2'=null,unresolved=null,ignore=false), 4=ValueEntry('1'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.466 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 657 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 657 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('43:G'=8796094365857,unresolved=false,ignore=false), 3=ValueEntry('2'=null,unresolved=null,ignore=false), 4=ValueEntry('0'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.472 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 658 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 658 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('44:G'=8796094398625,unresolved=false,ignore=false), 3=ValueEntry('5'=null,unresolved=null,ignore=false), 4=ValueEntry('0'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.473 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 659 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 659 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('45:H'=8796094562465,unresolved=false,ignore=false), 3=ValueEntry('3'=null,unresolved=null,ignore=false), 4=ValueEntry('2'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.475 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 660 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 660 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('46:H'=8796094595233,unresolved=false,ignore=false), 3=ValueEntry('4'=null,unresolved=null,ignore=false), 4=ValueEntry('3'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
INFO   | jvm 1    | main    | 2016/04/07 17:47:03.476 | WARN  [hybrisHTTP12] (000001KF) [ImpExImportReader] line 661 at main script: dumped unresolved line ValueLine[unresolvable:error finding existing item : column='player' value='hjaehnig_cuppy', ,line 661 at main script,null,HeaderDescriptor[line 23 at main script, insert_update, MatchBet, {}, [player, match, guestGoals, homeGoals] ],{1=ValueEntry('hjaehnig_cuppy'=null,unresolved=true,reason:could not resolve item for hjaehnig_cuppy,ignore=false), 2=ValueEntry('47:D'=8796093776033,unresolved=false,ignore=false), 3=ValueEntry('2'=null,unresolved=null,ignore=false), 4=ValueEntry('4'=null,unresolved=null,ignore=false), 5=ValueEntry(''=null,unresolved=null,ignore=false)}]
