$comp=wc2006

UPDATE Player;uid[unique=true];competitions(code)[mode=append];
;ppetersonson_cuppy;$comp
;demo_cuppy;$comp
;hweaving_cuppy;$comp
;sbrueck_cuppy;$comp
;hpneumann_cuppy;$comp
;ahertz_cuppy;$comp
;abrode_cuppy;$comp
;hschweiger_cuppy;$comp
;dkaufmann_cuppy;$comp
;kvitali_cuppy;$comp
;bpoweronoff_cuppy;$comp
;tbullet_cuppy;$comp
;hjaehnig_cuppy;$comp
;mdigit_cuppy;$comp
;ovh_cuppy;$comp
;nvp_cuppy;$comp
;ariel_cuppy;$comp
;sternthaler;$comp
;pp;$comp

INSERT_UPDATE MatchBet;player(uid)[unique=true];match(id,group(code,competition(code[default=wc2006])))[unique=true];guestGoals;homeGoals
;mdigit_cuppy;22:C;0;2;
;mdigit_cuppy;23:D;0;4;
;mdigit_cuppy;24:D;3;1;
;mdigit_cuppy;25:E;3;5;
;mdigit_cuppy;26:E;4;2;
;mdigit_cuppy;27:F;0;1;
;mdigit_cuppy;28:F;4;3;
;mdigit_cuppy;29:G;3;4;
;mdigit_cuppy;31:H;4;4;
;mdigit_cuppy;32:H;4;4;
;mdigit_cuppy;33:A;5;5;
;mdigit_cuppy;34:A;1;5;
;mdigit_cuppy;35:B;5;0;
;mdigit_cuppy;36:B;0;3;
;mdigit_cuppy;37:C;5;4;
;mdigit_cuppy;38:C;2;0;
;mdigit_cuppy;39:D;3;4;
;mdigit_cuppy;40:D;4;4;
;mdigit_cuppy;41:E;1;1;
;mdigit_cuppy;42:E;3;4;
;mdigit_cuppy;43:F;0;0;
;mdigit_cuppy;44:F;2;2;
;mdigit_cuppy;45:G;4;1;
;mdigit_cuppy;46:G;4;4;
;mdigit_cuppy;47:H;5;5;
;mdigit_cuppy;48:H;5;3;
;ovh_cuppy;1:A;2;0;
;ovh_cuppy;2:A;2;0;
;ovh_cuppy;3:B;1;3;
;ovh_cuppy;4:B;2;5;
;ovh_cuppy;5:C;0;4;
;ovh_cuppy;6:C;3;4;
;ovh_cuppy;7:D;3;4;
;ovh_cuppy;8:D;4;4;
;ovh_cuppy;9:E;1;4;
;ovh_cuppy;10:E;5;1;
;ovh_cuppy;11:F;1;3;
;ovh_cuppy;12:F;1;3;
;ovh_cuppy;13:G;2;2;
;ovh_cuppy;14:G;1;0;
;ovh_cuppy;15:H;1;5;
;ovh_cuppy;16:H;1;3;
;ovh_cuppy;17:A;4;3;
;ovh_cuppy;18:A;0;4;
;ovh_cuppy;19:B;2;1;
;ovh_cuppy;20:B;2;2;
;ovh_cuppy;21:C;2;2;
;ovh_cuppy;22:C;1;3;
;ovh_cuppy;23:D;4;0;
;ovh_cuppy;24:D;5;2;
;ovh_cuppy;25:E;1;1;
;ovh_cuppy;26:E;5;1;
;ovh_cuppy;27:F;1;4;
;ovh_cuppy;28:F;1;4;
;ovh_cuppy;29:G;0;3;
;ovh_cuppy;30:G;4;0;
;ovh_cuppy;31:H;0;2;
;ovh_cuppy;32:H;3;5;
;ovh_cuppy;33:A;5;0;
;ovh_cuppy;34:A;4;0;
;ovh_cuppy;35:B;5;0;
;ovh_cuppy;36:B;2;5;
;ovh_cuppy;37:C;1;2;
;ovh_cuppy;39:D;0;1;
;ovh_cuppy;40:D;4;2;
;ovh_cuppy;41:E;1;3;
;ovh_cuppy;42:E;5;4;
;ovh_cuppy;43:F;4;1;
;ovh_cuppy;44:F;5;2;
;ovh_cuppy;45:G;0;2;
;ovh_cuppy;46:G;0;3;
;ovh_cuppy;47:H;3;2;
;ovh_cuppy;48:H;0;1;
;nvp_cuppy;1:A;0;0;
;nvp_cuppy;2:A;4;5;
;nvp_cuppy;3:B;2;0;
;nvp_cuppy;4:B;5;2;
;nvp_cuppy;5:C;2;5;
;nvp_cuppy;6:C;4;3;
;nvp_cuppy;7:D;5;5;
;nvp_cuppy;8:D;4;0;
;nvp_cuppy;9:E;4;5;
;nvp_cuppy;10:E;3;3;
;nvp_cuppy;11:F;2;5;
;nvp_cuppy;12:F;2;0;
;nvp_cuppy;13:G;5;1;
;nvp_cuppy;14:G;2;0;
;nvp_cuppy;15:H;0;0;
;nvp_cuppy;16:H;2;0;
;nvp_cuppy;17:A;5;1;
;nvp_cuppy;18:A;3;0;
;nvp_cuppy;19:B;1;3;
;nvp_cuppy;20:B;3;1;
;nvp_cuppy;21:C;5;0;
;nvp_cuppy;22:C;4;0;
;nvp_cuppy;23:D;0;1;
;nvp_cuppy;24:D;2;1;
;nvp_cuppy;25:E;1;4;
;nvp_cuppy;26:E;1;2;
;nvp_cuppy;27:F;1;4;
;nvp_cuppy;28:F;4;2;
;nvp_cuppy;29:G;4;3;
;nvp_cuppy;30:G;3;5;
;nvp_cuppy;31:H;5;4;
;nvp_cuppy;32:H;3;1;
;nvp_cuppy;34:A;5;0;
;nvp_cuppy;35:B;1;3;
;nvp_cuppy;36:B;3;3;
;nvp_cuppy;37:C;4;5;
;nvp_cuppy;38:C;4;5;
;nvp_cuppy;39:D;4;4;
;nvp_cuppy;40:D;4;0;
;nvp_cuppy;41:E;1;5;
;nvp_cuppy;42:E;2;2;
;nvp_cuppy;43:F;2;4;
;nvp_cuppy;44:F;0;3;
;nvp_cuppy;45:G;1;5;
;nvp_cuppy;46:G;4;1;
;nvp_cuppy;47:H;4;3;
;nvp_cuppy;48:H;3;0;
;ariel_cuppy;1:A;1;1;
;ariel_cuppy;2:A;2;5;
;ariel_cuppy;3:B;1;0;
;ariel_cuppy;4:B;4;1;
;ariel_cuppy;5:C;5;4;
;ariel_cuppy;6:C;5;3;
;ariel_cuppy;7:D;2;2;
;ariel_cuppy;8:D;3;4;
;ariel_cuppy;9:E;2;4;
;ariel_cuppy;10:E;5;0;
;ariel_cuppy;11:F;1;4;
;ariel_cuppy;12:F;0;1;
;ariel_cuppy;13:G;2;0;
;ariel_cuppy;14:G;1;3;
;ariel_cuppy;15:H;3;1;
;ariel_cuppy;16:H;0;4;
;ariel_cuppy;17:A;3;1;
;ariel_cuppy;18:A;1;2;
;ariel_cuppy;19:B;4;1;
;ariel_cuppy;20:B;5;3;
;ariel_cuppy;22:C;0;2;
;ariel_cuppy;23:D;1;4;
;ariel_cuppy;24:D;2;1;
;ariel_cuppy;25:E;2;0;
;ariel_cuppy;26:E;5;0;
;ariel_cuppy;27:F;1;2;
;ariel_cuppy;28:F;0;3;
;ariel_cuppy;29:G;3;2;
;ariel_cuppy;30:G;5;3;
;ariel_cuppy;31:H;2;5;
;ariel_cuppy;32:H;2;4;
;ariel_cuppy;33:A;1;0;
;ariel_cuppy;34:A;1;5;
;ariel_cuppy;35:B;2;3;
;ariel_cuppy;36:B;5;3;
;ariel_cuppy;37:C;4;0;
;ariel_cuppy;39:D;2;5;
;ariel_cuppy;40:D;1;4;
;ariel_cuppy;41:E;0;5;
;ariel_cuppy;42:E;0;2;
;ariel_cuppy;43:F;5;5;
;ariel_cuppy;44:F;3;3;
;ariel_cuppy;45:G;5;0;
;ariel_cuppy;46:G;1;3;
;ariel_cuppy;47:H;5;0;
;ariel_cuppy;48:H;0;4;
;pp;2:A;5;4;
;pp;3:B;1;2;
;pp;4:B;0;2;
;pp;5:C;5;5;
;pp;6:C;5;1;
;pp;7:D;3;3;
;pp;8:D;3;5;
;pp;9:E;5;4;
;pp;10:E;4;3;
;pp;11:F;1;1;
;pp;12:F;4;5;
;pp;13:G;4;5;
;pp;14:G;5;5;
;pp;15:H;0;1;
;pp;16:H;3;2;
;pp;18:A;3;0;
;pp;19:B;3;4;
;pp;20:B;4;1;
;pp;21:C;5;2;
;pp;22:C;0;2;
;pp;24:D;1;0;
;pp;25:E;3;2;
;pp;26:E;0;2;
;pp;27:F;4;3;
;pp;28:F;3;1;
;pp;29:G;1;1;
;pp;30:G;2;0;
;pp;31:H;1;2;
;pp;32:H;2;2;
;pp;33:A;3;0;
;pp;34:A;4;0;
;pp;35:B;5;1;
;pp;36:B;5;4;
;pp;37:C;5;5;
;pp;38:C;0;4;
;pp;40:D;3;0;
;pp;41:E;1;2;
;pp;42:E;0;5;
;pp;43:F;4;5;
;pp;44:F;5;2;
;pp;45:G;4;0;
;pp;46:G;0;0;
;pp;47:H;4;1;
;pp;48:H;4;1;
